id,Column1,date,article_type,title,url,Scholar,Activist,Monumental Memorialization,Mention of Scholarly Work,Social/Political Advocacy,Coalition Building,Out of the Mouth of Academics,Out of the Mouth of Activists,Collective Synecdoche,passage
148,159,9/1/94,Opinion,Ben Chavis Wasn't The Problem,https://www.nytimes.com/1994/09/01/opinion/ben-chavis-wasn-t-the-problem.html,,,,,,,,,,"Mr. Chavis may be guilty of poor administration and personal missteps, but he cannot be faulted for trying to change the organization's direction. Its guardians have it only half right when they claim that the N.A.A.C.P. has drifted from its base. They overlook the radical democracy and political progressivism of founding figures like W. E. B. Du Bois. This pioneering historian and cultural critic expressed with eloquence a complex vision of justice and equality."
149,125,6/12/94,Magazine,A Bridge Too Far?; Benjamin Chavis,https://www.nytimes.com/1994/06/12/magazine/a-bridge-too-far-benjamin-chavis.html,,,,,,,,,,"CHAVIS SEES HIMSELF FOLLOWING in the footsteps of W. E. B. Du Bois, the activist and intellectual who helped found the N.A.A.C.P. in 1909. Du Bois wrestled hard with whether black Americans should assimilate or separate. In effect, Du Bois ""invented the idea of racial and ethnic hyphenization,"" wrote the historian Eric Foner in The Nation. According to Foner, Du Bois concluded that ""blacks did not have to choose. . . . Their destiny was to be African-Americans."" Chavis would agree. But despite this common ground, his political journey seems the mirror image of Du Bois's. Where Du Bois ultimately moved to the left, joining the Communist Party and eventually becoming a citizen of Ghana, Chavis went from wearing black power tams to muted-color business suits."
150,42,2/1/16,Education Life,Black America and the Class Divide,https://www.nytimes.com/2016/02/07/education/edlife/black-america-and-the-class-divide.html,,,,,,,,,,"In 1903, W. E. B. Du Bois, the leading scholar of the first half of the 20th century, defined the urgency of black social responsibility in his famous essay “The Talented Tenth” — 10 being the percentage of the African-American demographic needed to lead the race into an integrated, equal America. In “The Talented Tenth,” Du Bois called for “intelligent leadership” directed by “college-trained men” devoted to a “thorough understanding of the mass of Negroes and their problems” for the purpose of solving these problems, still so deeply entrenched a half century after the abolition of slavery. Forty-five years later, Du Bois would lament, this call had been largely ignored. He worried aloud about the growing class divide within Black America and how the consequences of that divide might affect the task of “lifting as we climb,” the motto of the National Association of Colored Women’s Clubs, describing the privilege and burden of the middle class to facilitate black upward mobility. Indeed, by 1948 Du Bois felt that the new black middle class had forgotten this noble calling. There had been, even during his college days at Fisk, troublesome warning signs: “sharp young persons, who received the education given very cheaply at Fisk University, with the distinct and single-minded idea, of seeing how much they could make out of it for themselves, and nobody else.” Du Bois knew, of course, that any black person at that time had to struggle to tear down barriers just to lift oneself and one’s family. But that was not enough: Successful black people, he said, must recognize that their place in life was merely a matter of opportunity. “If such opportunity were extended and broadened, a thousand times as many Negroes could join the ranks of the educated and able, instead of sinking into poverty, disease, and crime.” Du Bois also knew that Black America had never consisted of one social or economic class. Even before the outbreak of the Civil War, about 11 percent of Black America was free, some born into families that had been free for generations. And in 1899, when Du Bois published his seminal sociological study, “The Philadelphia Negro,” he was already noting that these two classes had morphed into four: the middle class and above, working people (“fair to comfortable”), the poor and, in terms his Victorian contemporaries would have approved of, the “vicious and criminal classes.” Du Bois would probably be astonished to see how these classes have fared, especially since the death of the Rev. Dr. Martin Luther King Jr. in 1968, just as new affirmative action programs were beginning to expand drastically the ranks of black students on white campuses and thus to affect the class structure of Black America."
151,72,4/23/88,Opinion,OBSERVER; Spelling Before Aristotle,https://www.nytimes.com/1988/04/23/opinion/observer-spelling-before-aristotle.html,,,,,,,,,,"The only way to learn spelling is to read so much that you automatically recognize what thousands and thousands of English words look like. And how much Aristotle, Plato, St. Thomas, Du Bois and Carrie Chapman Catt can a college student read before overtaken by stupor?"
152,232,5/18/75,Archives,WHO OWNS 1776?,https://www.nytimes.com/1975/05/18/archives/who-owns-1776-the-battle-in-boston-for-control-of-the-american-past.html,,,,,,,,,,"Archibald MacLeish put the question a bit differently. “What is it to be an American?” he asked at the Boston Public Library on Wednesday evening. The opening of the library's Bicentennial exhibit, “Literary Boston,” had drawn distinguished audience. While a woodwind quartet piped on a balcony, poets and publishers, historians and editors sipped champagne and nibbled hors d'oeuvres as they examined the exhibit on six Boston writers — Nathaniel Hawthorne, Robert Lowell, W. E. B. Du Bois, Malcolm X, Anne Bradstreet, Anne Sexton —shrewdly selected to represent white men, white women and blacks in equal proportions. (“This is a dicey time to make selections in Boston,” a official explained.)"
153,156,9/8/12,New York,A Fall Theater Season of Infinite Variety,https://www.nytimes.com/2012/09/09/nyregion/in-new-jersey-a-fall-theater-season-of-infinite-variety.html,,,,,,,,,,"In West Orange, Luna Stage is presenting “Vita and Virginia,” Eileen Atkins’s 1992 dramatization of the letters and diaries of Vita Sackville-West and Virginia Woolf (Sept. 27 to Oct. 28). In New Brunswick, the Crossroads Theater Company has “Knock Me a Kiss,” Charles Smith’s fictional look at a troubled marriage during the Harlem Renaissance of the 1920s, starring André De Shields as the civil rights activist and author W. E. B. Du Bois (Oct. 25 to Nov. 11). In Teaneck, the Garage Theater Group produces Deb Margolin’s “Imagining Madoff,” a 2010 drama that posits a Bernie Madoff striving to justify his actions to one of his victims (Oct. 25 to Nov. 11)."
154,179,8/6/93,New York,Jeffries Return Hinders Plans to Alter Department,https://www.nytimes.com/1993/08/06/nyregion/jeffries-return-hinders-plans-to-alter-department.html,,,,,,,,,,"""C.C.N.Y. ought to have one of the best black studies departments in the country, something like Harvard's W. E. B Du Bois Center for example,"" said one faculty member who asked not to be identified. ""That's the shame of it."" Distorted Image"
155,120,5/9/15,Sunday Opinion,The Real Problem With America’s Inner Cities,https://www.nytimes.com/2015/05/10/opinion/sunday/the-real-problem-with-americas-inner-cities.html,,,,,,,,,,"While there is some continuity between the old Western and thug cultures learned through extensive exposure to the media, that of the urban streets originated more in reaction to the long centuries of institutionalized violence against blacks during slavery and Jim Crow. The historian Roger Lane has traced the roots of Philadelphia’s black “criminal subculture” all the way back to the mid-1800s; W. E. B. Du Bois found it thoroughly entrenched in his own study of Philadelphia in the 1890s. "
156,164,7/28/15,New York,New York Today: In the Wings,https://cityroom.blogs.nytimes.com/2015/07/28/new-york-today-in-the-wings,,,,,,,,,,"The 1917 marchers, organized by W. E. B. Du Bois and the N.A.A.C.P., walked in their Sunday finest behind signs reading “Thou Shalt Not Kill?” and “Your Hands Are Full of Blood.”"
157,95,7/14/70,Archives,Black Academy Names 3 Leaders to Hall of Fame,https://www.nytimes.com/1970/07/14/archives/black-academy-names-3-leaders-to-hall-of-fame.html,,,,,,,,,,"Dr. C. Eric Lincoln, academy board president, said he had written the Department of Jus tice to protest the denial of a visa to Mrs. Shirley Graham DuBois, widow of W. E. B. Du Bois."
158,27,1/11/18,Opinion,‘The Lowest White Man’,https://www.nytimes.com/2018/01/11/opinion/trump-immigration-white-supremacy.html,,,,,,,,,,"In his essay “Black Reconstruction in America, 1860-1880,” W.E.B. Du Bois discussed why poor whites didn’t make common cause with poor blacks and slaves but instead prized their roles as overseers and slave catchers, eagerly joining the Klan. This fed the white man’s “vanity because it associated him with the masters,” Du Bois wrote."
159,31,5/10/87,World,DU BOIS STILL A GREAT HERO TO GHANAIANS,https://www.nytimes.com/1987/05/10/world/du-bois-still-a-great-hero-to-ghanaians.html,,,,,,,,,,"Accorded a full state funeral in his adopted Africa, W. E. B. Du Bois, widely regarded as black America's leading intellectual of the 20th century, was reburied here last summer in a tomb constructed near his old bungalow at 22 First Circular Road. His modest colonial-era home, where he died in 1963 at the age of 95, is now a Ghanaian national monument and has been renamed the W. E. B. Du Bois Memorial Center for Pan-African Culture."
160,155,4/9/00,Opinion,Editorial Observer; The Perils of Growing Comfortable With Evil,https://www.nytimes.com/2000/04/09/opinion/editorial-observer-the-perils-of-growing-comfortable-with-evil.html,,,,,,,,,,"The show opened under the name ''Witness'' this winter at a small gallery in Manhattan, and consisted mainly of photographs without explanation, mounted on the gallery walls. The Historical Society's version of the show includes lengthy descriptive captions and an added section on the figures in the anti-lynching movement who eventually brought this horror to an end, among them James Weldon Johnson, W. E. B. Du Bois and the heroine of the movement, Ida Wells-Barnett. Looking at this new section of the exhibition, I was reminded that Ms. Wells-Barnett was sparing in her use of pictures or even illustrations, understanding that likenesses of these events were a form of brutality in themselves. Her first three works on lynching -- ''Southern Horrors,'' ''A Red Record'' and ''Mob Rule in New Orleans'' -- relied for their power on forensic descriptions of the burnings and lynchings and shared only a single photograph among them."
161,166,5/5/79,Archives,Readers Reply to Thomas Sowell's Articles On the Implications of Black Leaders’ Atypical Origins,https://www.nytimes.com/1979/05/05/archives/readers-reply-to-thomas-sowells-articles-on-the-implications-of.html,,,,,,,,,,"Prof. Thomas Sowell's article on the “atypical” background of black leaders is faulty on several counts and disturbing in its implications. He first asserts, without documentation, that those black leaders who are descendants of those who were free before the Civil War have different priorities from the black populace in general. He further elucidates by referring to them as “light‐skinned.” He adds insult to injury by naming W. E. B. Du Bois and Thurgood Marshall as examples. Even a cursory reading of Afro‐American history will show, without question, that both these men placed the liberation of black people as their highest priority."
162,229,8/6/08,Americas,Is Obama the end of black politics?,https://www.nytimes.com/2008/08/06/world/americas/06iht-10politicst.15050832.html,,,,,,,,,,"This confusion over the direction of the movement has all but immobilized the nation's premier civil rights group, the NAACP Synonymous with the long journey toward racial equality since its founding by W. E. B. Du Bois and others in 1909, the organization has, in recent years, lost much of its cachet with younger black Americans. In 2005, the NAACP's unwieldy 64-member board hired Bruce Gordon, a former Verizon executive, to retool the organization. Gordon's premise was that civil rights was no longer simply about protesting discrimination — that African-Americans were now stymied not only by institutional barriers but also by conditions in their communities. He proposed that a new N.A.A.C.P step into this breach, organizing services that might include SAT prep classes or training for new parents. He also created a new class of online members who didn't have to pay any dues, adding more than 100,000 members to a group whose paying membership had declined, in Gordon's estimate, to under 300,000."
163,107,10/15/81,New York,NOTES ON PEOPLE; Belated Poetic Justice,https://www.nytimes.com/1981/10/15/nyregion/notes-on-people-belated-poetic-justice.html,,,,,,,,,,"''The awards are coming late,'' Mr. Brown said yesterday, noting that it had been ''30 or 40 years,'' since he wrote his last poem. An 80-year-old retired professor of English at Howard University, Mr. Brown said he had been keeping busy preparing a collection of essays for publication and writing his memoirs, including anecdotes about W. E. B. Du Bois and other notable figures he had known and befriended."
164,188,9/15/91,Magazine,Princeton's Public Intellectual,https://www.nytimes.com/1991/09/15/magazine/princeton-s-public-intellectual.html,,,,,,,,,,"If West's prose is sometimes vague, the direction of his thought has been consistent from the start. His first book, ""Prophesy Deliverance!: An Afro-American Revolutionary Christianity"" (written when he was 26), was an ambitious exercise in theoretical shorthand. Ostensibly an attempt to synthesize an Afro-American philosophy from such disparate sources as the Marxist theoreticians Georg Lukacs and Antonio Gramsci, the mainstays of modern philosophy (Descartes, Bacon, Hume) and black American writers from W. E. B. Du Bois to Ralph Ellison and Toni Morrison, ""Prophesy Deliverance!"" strives to be nothing less than a comprehensive anatomy of race and class in American civilization. A study of corporate and political power elites, it is also a work of cultural criticism, an effort to supply Afro-American thought with a critical framework. The book originated as a series of lectures at a black inner-city church in Brooklyn, which may account for its improvisational feel. Even West concedes that in spite of its lingering influence among some theologists and socialists, it ""didn't work."""
165,49,12/22/17,U.S.,Past Debates Echo in Split Between Cornel West and Ta-Nehisi Coates,https://www.nytimes.com/2017/12/22/us/past-debates-echo-in-split-between-cornel-west-and-ta-nehisi-coates.html,,,,,,,,,,"The difference is wide in some cases. Malcolm X was more open to using violence as a form of self-defense than Dr. King, even though their beliefs were more nuanced and overlapping than the popular perception. Whereas Du Bois pushed for an expansion of civil rights, Washington was more compromising, urging black people to look within — get an industrial education, build wealth — in order to minimize the terror they faced."
166,25,5/3/22,Opinion,"Blackness and Standard English Can Coexist. Professors, Take Note.",https://www.nytimes.com/2022/05/03/opinion/black-english-language.html,,,,,,,,,,"To give some credence to those freshman-comp panelists, we might say that Angelou could have turned away from the “That’s not unusual” and that Du Bois could have considered that in real life Shakespeare, Aristotle and Marcus Aurelius might have looked down on him as some kind of “Aethiope.”"
167,69,2/9/92,Archives,Stamps,https://www.nytimes.com/1992/02/09/news/stamps.html,,,,,,,,,,"Du Bois was born in Massachusetts in 1868. He gained initial prominence in 1903 with a book, ""The Souls of Black Folks,"" that said blacks should be more aggressive in opposing the segregationist laws that had replaced the laws governing slaves. In 1909, Du Bois helped to found the National Association for the Advancement of Colored People and for 24 years edited its magazine, Crisis. In the 1930's and 40's, Du Bois drifted away from the N.A.A.C.P., saying it had come to reflect middle-class values and was not helping the poorest blacks. In the 50's, Du Bois became increasingly critical of the United States, and in 1961, at the age of 93, he joined the Communist Party and moved to Ghana, where he died two years later. In response to criticism that the Postal Service should not honor a Communist, Donald McDowell, who heads the philatelic program, said in an interview with Linn's Stamp News, ""There was much more to Du Bois than that bitter chapter of his life."" Collectors who want a first-day cancellation of the Du Bois stamp should buy the stamp at a post office and affix it to an addressed envelope. The envelope, of course, can be decorated in any way, which teachers might use as a tool to teach history to younger children. The envelopes should be sent in a larger envelope to Du Bois Stamp, c/o Postmaster, 3900 Crown Road, Atlanta, Ga. 30304. There is no charge for the service. New From the U.N."
168,0,7/29/23,Opinion,"In Lessons on Slavery, Context Matters",https://www.nytimes.com/2023/07/29/opinion/florida-schools-history-slavery.html,,,,,,,,,,"But the basic idea that “slaves developed skills” isn’t an illegitimate one. And although it has been deployed in efforts to minimize the fundamental injustice of American slavery, it has also been used in defense of the essential humanity of the enslaved. For example, at the same time that white supremacist authors were writing slavery apologia for student instruction, scholars like W.E.B. Du Bois were taking note of the skills and agency of enslaved Africans for a very different purpose."
169,26,8/16/70,Archives,Cheer the Lonesome Traveler; The Life of W. E. B. Du Bois. By Leslie Alexander Lacy. Illustrated by James Barkley. 183 pp. New York: The Dial Press. $4.95. (Ages 12 to 16),https://www.nytimes.com/1970/08/16/archives/cheer-the-lonesome-traveler.html,,,,,,,,,,"Saunders Redding once wrote that the publication‐of “The Souls of Black Folk” perhaps fixed “that moment in history when the American Negro be gan to reject the idea of the world's belonging to white people only.. to think of himself... as a potential force in the organization of society.” That statement not only describes the significance of W. E. B. Du Bois's most famous hook, it also pinpoints the author's contribution to America and the American black man. Sociologist, historian and civil rights leader, Dr. Du Bois was, for more than a half century, one of the most influential and controversial black men in America. Born in 1868, he left Harvard with a Ph.D. in 1892. For most of his remaining years in the United States (he went to Ghana in 1961), he led the Afro‐American's drive for equal participation in so ciety—and, while rejecting separa tism, insisted that black men should preserve their distinct cultural heri tage. He has been called the intellec tual forefather of black militancy and cultural self‐consciousness. In this brief, well‐written and sym pathetically drawn portrait, Leslie Lacy provides an enticing introduc tion to his subject's complex person ality and career; James Barkley's sen sitive illustrations and a fine bibliog raphy supplement the text. Perhaps due to Lacy's personal regard (the author met Du Bois in Accra, Ghana, in 1963, just prior to his death), this is more than a one‐dimensional paean or list of accomplishments. Du Bois also emerges as a vivid personality. In tracing his career, Lacy also provides an outline of the evolution of black protest in post‐Reconstruc tion America. Du Bois's ground‐break ing studies of Africa and of urban blacks; his organizing, in 1905, of the Niagara Movement (forerunner of the N.A.A.C.P., of which he was a founder); his theory of the Talented Tenth; his feud with Booker T. Wash ington and, later, Marcus Garvey; his founding of the Pan‐African Congress; his final disenchantment with the American system and his turn to so cialism—all these are milestones in the development of black America's present political posture. “Cheer the Lonesome Traveler” is an informative and balanced account of Du Bois's life—one that should stir the interest of all young readers, re gardless of their pigmentation."
170,111,4/19/91,Opinion,Acting Is a Great Deal More Than Skin Deep; From Time of Slavery,https://www.nytimes.com/1991/04/19/opinion/l-acting-is-a-great-deal-more-than-skin-deep-from-time-of-slavery-918491.html,,,,,,,,,,"On the other hand, if Hollywood were making a movie about W. E. B. Du Bois, a light-skinned man who struggled with complexion issues much of his life, to cast a dark-skinned actor in the role would be to repaint history. LISE FUNDERBURG New York, April 7, 1991"
171,212,8/6/06,New York,The Scandal at the Zoo,https://www.nytimes.com/2006/08/06/nyregion/thecity/the-scandal-at-the-zoo.html,,,,,,,,,,"In Lynchburg, Ota Benga had his teeth capped and became known as Otto Bingo. He spent a lot of time in the woods, hunting with bow and arrow, and gathering plants and herbs. He did odd jobs and worked in a tobacco factory. He became friendly with the poet Anne Spencer, who lived in Lynchburg, and through her met both W. E. B. Du Bois and Booker T. Washington."
172,215,12/15/91,Archives,ATTRACTIONS,https://www.nytimes.com/1991/12/15/news/attractions.html,,,,,,,,,,"SCHOMBURG CENTER FOR RESEARCH IN BLACK CULTURE, 515 Lenox Avenue, at 135th Street, Manhattan. The center's holdings include audio tapes of W. E. B. Du Bois and Booker T. Washington; the original manuscript of Richard Wright's novel ""Native Son,"" and thousands of other documents, paintings and photographs. The main exhibition now is ""The African Presence in the Americas: 500 Years of Tradition and Transformation,"" with maps, photographs, lithographs and memorabilia. Also on view is ""African-Americans in Space Science,"" an exploration of black involvement in science and technology. (Both shows run through Dec. 31.) Other events include a screening of ""To Sleep With Anger,"" a film with Danny Glover, Sheryl Lee Ralph, Mary Alice and Vonetta McGee, to be followed by a discussion with Charles Burnett, the film's director (today at 3 P.M.), and a holiday open house featuring the Forces of Nature dancers and the Abyssinian Baptist Church Choir (Dec. 22 at 3 P.M.). Hours: Mondays and Tuesdays from noon to 8 P.M.; Wednesdays and Fridays from noon to 6 P.M.; Saturdays from 10 A.M. to 6 P.M., closed Sundays, Thursdays and holidays. Free. Information: (212) 491-2200."
173,97,12/10/14,Opinion,This Is Your Moment,https://www.nytimes.com/2014/12/11/opinion/charles-blow-this-is-your-moment.html,,,,,,,,,,"After that, I was acutely aware of what W. E. B. Du Bois, in “The Souls of Black Folk,” called the “double consciousness”:"
174,77,11/10/93,Archives,Top Black Studies Scholar Is Leaving Princeton for Harvard,https://www.nytimes.com/1993/11/10/news/top-black-studies-scholar-is-leaving-princeton-for-harvard.html,,,,,,,,,,"Last year, he delivered the W. E. B. Du Bois lectures at Harvard. Dealing with black rage, self-love and self-affirmation, the three lectures will be published next year by Harvard University Press under the collective title ""Being in Blackness: The Struggle Against Nobodyness."""
175,40,3/1/87,U.S.,DU BOIS YARD YIELDS CLUES TO LIVES OF BLACKS IN U.S.,https://www.nytimes.com/1987/03/01/us/du-bois-yard-yields-clues-to-lives-of-blacks-in-us.html,,,,,,,,,,Mr. Meade said Mr. Paynter's study would reveal ''the line of strength leading not just to Du Bois but to many families still in the area who were around just as long and who are just as important in their own ways.''
176,19,3/7/21,U.S.,Celebrating Black Children in America,https://www.nytimes.com/2021/03/07/us/jennifer-mack-watkins-children-of-the-sun.html,,,,,,,,,,"“The Brownies’ Book: A Monthly Magazine for the Children of the Sun” was a short-lived but influential publication edited by W.E.B. Du Bois a century ago. Widely regarded as a pioneer in children’s literature, it celebrated African-Americans with positive images, stories and poetry at a time when caricature toys were the norm."
177,197,2/18/16,New York,"Things to Do in the Hudson Valley, Feb. 20 Through 28",https://www.nytimes.com/2016/02/21/nyregion/things-to-do-in-the-hudson-valley-feb-20-through-28.html,,,,,,,,,,"CROTON-ON-HUDSON “W. E. B. Du Bois, A Man for all Time,” drama by Alexa Kelly. Feb. 28 at 2 p.m. Free. Croton Free Library, 171 Cleveland Drive. crotonfreelibrary.org; 914-271-6612."
178,12,2/4/22,Opinion,The Backlash Against C.R.T. Shows That Republicans Are Losing Ground,https://www.nytimes.com/2022/02/04/opinion/crt-backlash-du-bois.html,,,,,,,,,,"I am not so Whiggish in my thinking as to believe that this effort to censor American history for students is doomed to failure. But I do think that the urgency with which it has been fought is a sign of something important. The ferocity of the drive to keep serious discussions of race and racism out of America’s classrooms is an admission, however tacit, that something has changed, and conservatives are on the losing end of that transformation. Where once they were an establishment — such that Du Bois was a voice in the wilderness — now they are on the defensive."
179,178,10/27/12,Sunday Opinion,The Price of a Black President,https://www.nytimes.com/2012/10/28/opinion/sunday/the-price-of-a-black-president.html,,,,,,,,,,"The prophetic tradition of speaking truth to power, regardless of political winds or social pressures, has a long history. Ida B. Wells risked her life to publicize the atrocity of lynching; W. E. B. Du Bois linked the struggle against racial injustice to anticolonial movements around the world; Cornel West continues to warn of the “giant triplets of racism, materialism and militarism” that King identified a year before his death."
180,208,6/10/79,Archives,The Struggle to Stay Human,https://www.nytimes.com/1979/06/10/archives/the-struggle-to-stay-human-slaves.html,,,,,,,,,,"It was only a question of time until this re‐evaluation, so pregnant with meaning for the politics of our own time, would be carried into the period of Reconstruction and beyond. Lawrefice Levine's “Black Culture and Black Consciousness,” which contributed much to our knowledge of folklore and religion, pointed the way, as did some able monographs on black life during Reconstruction, but, as in so many other respects, the path had been charted long ago in the work of the great W. E. B. Du Bois."
181,103,12/14/70,Archives,Yale Conference Studies Role of Black Women,https://www.nytimes.com/1970/12/14/archives/yale-conference-studies-role-of-black-women.html,,,,,,,,,,"“I think there are some women in the United States who need it,” said Mrs, Du Bois, “but I. don't think any black women need it.”"
182,65,3/2/98,Opinion,"After Concert Debacle, Paul Robeson Sang On",https://www.nytimes.com/1998/03/02/opinion/l-after-concert-debacle-paul-robeson-sang-on-821144.html,,,,,,,,,,"The Postal Service has already issued commemorative stamps celebrating the civil rights leader W. E. B. Du Bois, who openly embraced Marxism and even relinquished his American citizenship late in life, and Charlie Chaplin, who was exiled from the United States in the 1950's amid unfounded accusations that he was a Communist. Despite the real or perceived nature of their personal far-left political philosophies, both Du Bois and Chaplin have been the subject of stamps during the past decade."
183,46,2/1/16,Education Life,Black America and the Class Divide,https://www.nytimes.com/2016/02/07/education/edlife/black-america-and-the-class-divide.html,,,,,,,,,,"The nation’s African-American students are searching profoundly and visibly for a definitive end to racial injustice. College campuses, Du Bois’s proving grounds for the training and testing of social responsibility and leadership, have once again become a primary front in the battle against inequality — from “I, Too, Am Harvard,” a concept that has spread from Berkeley to New York University, to the principled protest of football players at the University of Missouri against racial insensitivity, to demonstrations at Brown and Brandeis, Princeton and Yale."
184,96,7/14/70,Archives,Black Academy Names 3 Leaders to Hall of Fame,https://www.nytimes.com/1970/07/14/archives/black-academy-names-3-leaders-to-hall-of-fame.html,,,,,,,,,,"Earlier this year the Justice Department overruled State De partment approval of Mrs. Du Bois's request for a visa. Born in New York 71 years ago, she is now a Ghanaian citizen and lives in Cairo."
185,113,1/19/94,Opinion,Why N.A.A.C.P. Won't Disown Nation of Islam,https://www.nytimes.com/1994/01/19/opinion/l-why-naacp-won-t-disown-nation-of-islam-921181.html,,,,,,,,,,"As 1948 dawned, black leaders in the United States included the old socialist W. E. B. Du Bois, still playing a leadership role in the National Association for the Advancement of Colored People; the left-wing artist and activist Paul Robeson, and Ben Davis, a card-carrying Communist from Harlem who had been re-elected to the New York City Council in 1945 by a large margin. At that juncture Malcolm Little was in prison and applying for membership in a little-known sect that had been organized in the Midwest in the previous decade, the Nation of Islam. By 1958, Du Bois had been ousted from the N.A.A.C.P. for failing to go along with the cold war consensus, Robeson had been persecuted and isolated for similar reasons, Davis had only recently emerged from prison after violation of the Smith Act (which, fundamentally, made illegal the propagation of Marxism-Leninism). Malcolm X was at that point drawing huge throngs with an ""anti-white"" message from that very same Harlem that once cheered black leaders like Davis, who had not only sought to organize across racial lines, but were also fierce opponents of anti-Semitism and strongly pro-Israel."
186,2,8/22/23,Opinion,How Hip-Hop Became America’s Poetry,https://www.nytimes.com/2023/08/22/opinion/hip-hop-anniversary-poetry.html,,,,,,,,,,"You could barely escape poetry back in the day. Newspapers commissioned bits of doggerel to print between columns. The N.A.A.C.P.’s doughty house organ and beacon to Black America, “The Crisis,” edited by W.E.B. Du Bois, included poetry of varying degrees of quality between its articles. A cultivated person often at least pretended to like poetry and had a volume or two on her bookshelf. (My mother did like it, and retained a copy of one of Louis Untermeyer’s grand old anthologies from her early adulthood.)"
187,225,6/7/70,Archives,Voices of Fisk '70—,https://www.nytimes.com/1970/06/07/archives/voices-of-fisk-70-voices-of-fisk-70-predictably-the-real-fisk.html,,,,,,,,,,"NASHVILLE, Tenn. THE Revolution has visited Fisk University in Nashville, as it has most other American col leges. But with a difference. Perhaps Fisk itself is different, as it perceives itself to be. Founded in 1866, the school is alma mater to generations of influential blacks, among them the late W. E. B. Du Bois, probably the most celebrated scholar Black Amer ica has produced; Congressman Wil liam Dawson of Chicago; A. Maceo Walker, millionaire Memphis banker and insurance company president; John Hope Franklin, chairman of the department of history at the Univer sity of Chicago, and Frank Yerby, best‐selling novelist. While Fisk has a scattering of white students, the school has always considered itself to represent the aristocracy of “Negro” education, and the “Fisk tradition,” though contested by other good schools like Morehouse in Atlanta, still suggests to many black house holds the best education available at a black college."
188,127,6/3/92,Archives,Afro-American Studies Get New Life at Harvard,https://www.nytimes.com/1992/06/03/news/afro-american-studies-get-new-life-at-harvard.html,,,,,,,,,,"But he stayed at Duke only a year before accepting an offer from Harvard that made him simultaneously chairman of the Afro-American studies department, the W. E. B. Du Bois professor of the humanities and the director of the W. E. B. Du Bois Institute, a research institute. Fear of Closing"
189,142,11/3/96,Education,Can Harvard's Powerhouse Alter the Course of Black Studies?,https://www.nytimes.com/1996/11/03/education/can-harvard-s-powerhouse-alter-the-course-of-black-studies.html,,,,,,,,,,"''Black studies is about a commitment to academic excellence, but it also has to be socially responsible -- that's really the model Du Bois had in mind,'' he said. ''It only has vibrancy and meaning if it illuminates problems in the daily life of black people and its historical roots. There's a profound crisis out there, and I don't think as a whole we've done a very good job of addressing it.''"
190,62,8/28/18,Obituaries,"Sterling Stuckey, 86, Dies; Charted African Culture in Slavery",https://www.nytimes.com/2018/08/28/obituaries/sterling-stuckey-dead.html,,,,,,,,,,"Professor Stuckey’s black nationalist ideology jelled as a student at Northwestern University. He met Paul Robeson and W. E. B. Du Bois, picketed a Woolworth’s store in Chicago to protest segregation in the South, and supported a voter registration project in Tennessee sponsored by the interracial Congress of Racial Equality."
191,228,8/6/08,Magazine,Is Obama the End of Black Politics?,https://www.nytimes.com/2008/08/10/magazine/10politics-t.html,,,,,,,,,,"This confusion over the direction of the movement has all but immobilized the nation’s premier civil rights group, the N.A.A.C.P. Synonymous with the long journey toward racial equality since its founding by W. E. B. Du Bois and others in 1909, the organization has, in recent years, lost much of its cachet with younger black Americans. In 2005, the N.A.A.C.P.’s unwieldy 64-member board hired Bruce Gordon, a former Verizon executive, to retool the organization. Gordon’s premise was that civil rights was no longer simply about protesting discrimination  that African-Americans were now stymied not only by institutional barriers but also by conditions in their communities. He proposed that a new N.A.A.C.P step into this breach, organizing services that might include SAT prep classes or training for new parents. He also created a new class of online members who didn’t have to pay any dues, adding more than 100,000 members to a group whose paying membership had declined, in Gordon’s estimate, to under 300,000."
192,6,10/25/22,Opinion,Why I Keep Coming Back to Reconstruction,https://www.nytimes.com/2022/10/25/opinion/reconstruction-civil-war-du-bois.html,,,,,,,,,,"Why is this still a useful framework for understanding the United States, close to a century after Du Bois conceived and developed this argument? As a concept, abolition-democracy captures something vital and important: Democratic life cannot flourish as long as it is bound by and shaped around hierarchies of status. The fight for political equality cannot be separated from the fight for equality more broadly. In other words, the reason I keep coming back to “Black Reconstruction” is that Du Bois’s mode of analysis can help us (or, at least, me) look past so much of the ephemera of our politics to focus on what matters most: the roles of power, privilege and, most important, capital in shaping our political order and structuring our conflicts with one another."
193,163,1/11/89,Opinion,FOREIGN AFFAIRS; Jackson as African-American,https://www.nytimes.com/1989/01/11/opinion/foreign-affairs-jackson-as-african-american.html,,,,,,,,,,"There are abiding parallels of experience, he says, comparing slavery and colonialism, the founding of the African National Congress 70 years ago inspired by W. E. B. Du Bois, and the founding of the N.A.A.C.P. And in this generation, ''as we became mayors of cities, they became heads of governments.''"
